ID,Gender,Age,Graduated,Profession,Spending_Score,Var_1,Segmentation
465165,Male,61,Yes,Artist,Low,Cat_6,B
464526,Male,52,Yes,Entertainment,Average,Cat_6,A
460666,Female,49,Yes,Homemaker,Low,Cat_6,A
465417,Male,40,Yes,Entertainment,Average,Cat_4,B
464096,Female,31,No,Healthcare,Low,Cat_4,C
464891,Male,42,No,Entertainment,Low,Cat_4,A
460107,Male,51,Yes,Engineer,Average,Cat_6,C
467708,Female,42,Yes,Healthcare,Low,Cat_7,D
461873,Male,29,Yes,Doctor,Low,Cat_6,C
465181,Female,33,Yes,Healthcare,Low,Cat_4,A
467204,Male,27,Yes,Healthcare,Low,Cat_6,D
467320,Female,21,No,Healthcare,Low,Cat_2,D
459468,Male,35,No,Artist,Average,Cat_6,B
467316,Female,42,Yes,Doctor,Low,Cat_6,A
466182,Female,41,Yes,Artist,Low,Cat_6,C
463757,Male,39,Yes,Artist,Low,Cat_6,B
462314,Female,28,No,Doctor,Low,Cat_6,A
466392,Female,45,Yes,Engineer,Average,Cat_3,B
466652,Female,61,Yes,Doctor,Average,Cat_6,B
461664,Male,62,Yes,Artist,Average,Cat_6,C
464105,Male,65,Yes,Entertainment,Average,Cat_6,C
466790,Male,45,Yes,Doctor,Average,Cat_3,A
463844,Female,26,Yes,Engineer,Low,Cat_6,B
462913,Female,25,Yes,Artist,Low,Cat_6,C
465541,Female,45,Yes,Artist,Average,Cat_7,C
459149,Male,43,No,Executive,High,Cat_6,B
464508,Male,49,Yes,Executive,High,Cat_6,C
458999,Male,55,Yes,Artist,Average,Cat_6,C
459947,Female,37,Yes,Artist,Low,Cat_6,B
465500,Male,65,Yes,Entertainment,High,Cat_6,C
466009,Female,32,No,Unemployed,Low,Cat_6,C
466338,Female,39,No,Engineer,Low,Cat_4,A
465122,Female,40,Yes,Artist,Average,Cat_6,C
465230,Male,72,Yes,Entertainment,Average,Cat_6,C
466369,Female,38,No,Homemaker,Low,Cat_2,B
463939,Male,26,No,Marketing,Low,Cat_6,D
460825,Male,30,Yes,Doctor,Low,Cat_4,D
461125,Male,51,Yes,Homemaker,Low,Cat_4,A
463471,Male,57,Yes,Marketing,Low,Cat_7,A
467415,Female,31,Yes,Healthcare,Low,Cat_6,D
465879,Male,39,Yes,Artist,Low,Cat_6,A
463961,Female,30,No,Engineer,Low,Cat_4,A
462634,Female,43,No,Artist,Average,Cat_4,A
463622,Male,27,Yes,Healthcare,Low,Cat_3,C
466624,Female,46,No,Artist,Average,Cat_3,C
467785,Male,43,No,Artist,Low,Cat_6,B
461928,Male,69,Yes,Lawyer,Low,Cat_7,A
460578,Male,28,No,Entertainment,Average,Cat_7,D
460198,Male,43,Yes,Entertainment,Low,Cat_6,D
467468,Female,27,No,Healthcare,Low,Cat_7,D
463581,Female,28,Yes,Healthcare,Low,Cat_6,D
463968,Male,33,No,Artist,Low,Cat_6,D
465414,Female,30,No,Engineer,Low,Cat_7,B
464574,Male,58,No,Healthcare,Low,Cat_6,D
462312,Female,38,Yes,Engineer,Low,Cat_6,A
467971,Female,31,Yes,Artist,Low,Cat_6,D
464746,Male,32,No,Executive,Average,Cat_4,D
459298,Male,45,Yes,Artist,Average,Cat_6,C
466414,Male,66,Yes,Artist,Low,Cat_6,A
460773,Female,51,Yes,Artist,Average,Cat_6,C
461594,Female,59,Yes,Artist,Average,Cat_6,C
462713,Female,40,Yes,Engineer,Low,Cat_3,B
465163,Male,46,Yes,Artist,Average,Cat_6,C
462222,Male,20,No,Healthcare,Low,Cat_4,D
459342,Female,84,No,Lawyer,High,Cat_6,C
463006,Female,41,Yes,Marketing,Low,Cat_6,D
463029,Male,51,No,Artist,Average,Cat_6,C
460767,Male,57,Yes,Entertainment,Average,Cat_2,A
464319,Female,33,No,Doctor,Low,Cat_6,A
462828,Male,25,No,Marketing,Low,Cat_5,D
459873,Male,55,Yes,Artist,Average,Cat_4,A
461608,Female,56,Yes,Executive,High,Cat_1,A
465155,Male,77,Yes,Lawyer,Low,Cat_6,C
461704,Male,30,Yes,Healthcare,Low,Cat_6,A
464826,Male,23,No,Healthcare,Low,Cat_4,D
462677,Female,43,Yes,Artist,Low,Cat_6,B
465006,Male,39,Yes,Entertainment,Low,Cat_6,A
463483,Male,29,No,Executive,High,Cat_6,D
459816,Male,37,Yes,Doctor,Low,Cat_6,D
459002,Female,45,No,Engineer,Low,Cat_6,D
465990,Male,48,No,Executive,High,Cat_2,D
466044,Male,27,No,Entertainment,Average,Cat_6,A
461163,Female,60,No,Entertainment,Low,Cat_3,B
467106,Male,45,Yes,Entertainment,Average,Cat_2,B
467373,Male,31,Yes,Healthcare,Low,Cat_6,D
461256,Male,33,No,Doctor,Low,Cat_4,C
466522,Male,18,No,Unemployed,High,Cat_3,D
459010,Female,48,Yes,Artist,Average,Cat_6,B
466537,Female,83,No,Lawyer,Low,Cat_6,A
459046,Male,57,Yes,Executive,Low,Cat_2,A
459335,Male,26,Yes,Healthcare,Low,Cat_1,D
462695,Male,51,Yes,Artist,Low,Cat_6,A
466208,Male,67,No,Executive,High,Cat_6,C
462128,Male,38,Yes,Artist,Average,Cat_6,C
467329,Female,40,Yes,Doctor,Low,Cat_6,C
461609,Female,45,Yes,Artist,Average,Cat_6,B
464470,Male,48,Yes,Artist,Average,Cat_6,C
462705,Female,69,No,Lawyer,Average,Cat_6,C
465255,Male,21,No,Healthcare,Low,Cat_6,D
462536,Female,48,No,Engineer,High,Cat_6,B
461186,Female,18,No,Healthcare,Low,Cat_3,D
466018,Male,72,Yes,Artist,Low,Cat_4,C
461385,Male,85,No,Lawyer,Low,Cat_6,D
459115,Female,21,No,Marketing,Low,Cat_4,D
461263,Female,48,Yes,Artist,Low,Cat_4,A
460027,Female,37,Yes,Entertainment,Low,Cat_6,A
460366,Male,28,No,Healthcare,Low,Cat_4,D
464106,Male,55,Yes,Entertainment,Low,Cat_6,A
465696,Female,56,Yes,Artist,Low,Cat_6,C
461627,Male,50,Yes,Doctor,Low,Cat_6,C
467963,Male,21,No,Healthcare,Low,Cat_6,D
462437,Male,18,No,Healthcare,Low,Cat_6,D
467543,Male,68,Yes,Lawyer,High,Cat_6,B
465206,Male,47,Yes,Artist,Low,Cat_6,C
463040,Male,75,No,Lawyer,High,Cat_6,B
461668,Male,50,Yes,Artist,Average,Cat_2,C
461955,Male,31,Yes,Healthcare,Low,Cat_6,D
467139,Female,30,Yes,Artist,Low,Cat_6,A
459366,Female,41,Yes,Artist,Low,Cat_6,A
460689,Male,41,No,Executive,High,Cat_3,A
462167,Female,35,No,Healthcare,Low,Cat_6,A
466752,Male,37,Yes,Healthcare,Low,Cat_6,D
462778,Male,60,Yes,Entertainment,Low,Cat_6,D
466902,Male,50,Yes,Doctor,Average,Cat_6,C
459534,Male,36,Yes,Artist,Average,Cat_6,C
463399,Female,26,No,Marketing,Low,Cat_3,A
465538,Male,62,No,Unemployed,High,Cat_6,D
464878,Male,22,No,Healthcare,Low,Cat_4,D
467599,Female,19,No,Healthcare,Low,Cat_6,D
466226,Female,45,Yes,Artist,Average,Cat_6,C
463576,Female,31,No,Doctor,Low,Cat_6,D
464911,Male,56,Yes,Artist,Average,Cat_4,C
466457,Female,62,No,Lawyer,Low,Cat_6,A
463909,Female,25,Yes,Healthcare,Low,Cat_6,B
466099,Female,73,Yes,Lawyer,Low,Cat_6,B
464427,Male,62,Yes,Doctor,Average,Cat_3,C
463951,Male,46,No,Entertainment,Average,Cat_6,A
465638,Female,51,Yes,Artist,Low,Cat_3,C
465289,Male,25,Yes,Executive,High,Cat_6,A
466718,Male,66,No,Executive,High,Cat_6,B
464219,Male,27,Yes,Marketing,Low,Cat_3,A
467098,Male,87,No,Executive,Low,Cat_6,A
467451,Female,47,Yes,Artist,Low,Cat_1,A
465137,Male,57,Yes,Artist,Average,Cat_6,C
462289,Male,60,Yes,Artist,Average,Cat_3,A
467459,Male,40,Yes,Executive,High,Cat_6,B
460308,Female,32,Yes,Doctor,Low,Cat_2,A
467647,Male,28,Yes,Healthcare,Low,Cat_6,D
459803,Male,39,Yes,Doctor,Low,Cat_6,C
465972,Female,47,Yes,Marketing,Low,Cat_6,D
459414,Female,39,Yes,Unemployed,Low,Cat_6,C
466173,Male,28,No,Entertainment,Low,Cat_3,A
464136,Male,69,Yes,Artist,Average,Cat_6,A
459286,Female,42,Yes,Artist,Low,Cat_6,D
463580,Female,46,Yes,Engineer,Low,Cat_6,D
466636,Female,23,No,Marketing,Low,Cat_6,C
461064,Male,45,Yes,Artist,Low,Cat_6,C
461597,Female,38,Yes,Doctor,Average,Cat_6,B
458990,Female,71,No,Lawyer,High,Cat_6,D
461351,Female,26,No,Doctor,Low,Cat_6,D
464420,Female,60,Yes,Artist,High,Cat_6,C
462060,Female,46,Yes,Artist,Average,Cat_6,C
465707,Male,39,Yes,Entertainment,Average,Cat_3,C
463733,Female,18,No,Healthcare,Low,Cat_6,D
463960,Male,26,Yes,Doctor,Average,Cat_7,A
462395,Male,53,Yes,Artist,High,Cat_6,D
461015,Male,40,Yes,Entertainment,Average,Cat_3,C
464965,Male,76,No,Executive,Low,Cat_4,D
466267,Male,26,Yes,Entertainment,Average,Cat_3,A
464056,Female,65,Yes,Artist,Average,Cat_6,C
465898,Female,37,Yes,Artist,Low,Cat_6,A
465361,Male,25,No,Healthcare,Low,Cat_3,C
461394,Female,21,No,Engineer,Low,Cat_2,D
466269,Female,25,No,Healthcare,Low,Cat_2,D
466213,Male,23,No,Healthcare,Low,Cat_6,D
465550,Female,30,Yes,Healthcare,Low,Cat_3,D
463451,Female,30,No,Doctor,Low,Cat_6,D
463877,Male,42,No,Entertainment,Average,Cat_4,A
459499,Female,81,No,Lawyer,High,Cat_6,D
463876,Male,49,Yes,Entertainment,Average,Cat_6,C
465448,Male,32,No,Healthcare,Low,Cat_2,A
463041,Female,43,Yes,Artist,Average,Cat_2,B
459325,Male,26,No,Executive,High,Cat_6,D
467233,Female,67,No,Artist,Low,Cat_6,B
465264,Male,88,No,Executive,Low,Cat_6,A
461811,Female,40,Yes,Healthcare,Low,Cat_2,D
466370,Female,48,Yes,Artist,Low,Cat_2,C
465368,Male,18,No,Healthcare,Low,Cat_1,D
461245,Male,39,Yes,Unemployed,Average,Cat_6,A
467693,Male,61,Yes,Entertainment,High,Cat_6,B
467879,Female,51,Yes,Artist,High,Cat_6,C
461499,Female,25,No,Engineer,Average,Cat_4,A
465936,Male,35,Yes,Artist,Low,Cat_6,B
459748,Male,46,No,Executive,High,Cat_6,C
466376,Female,53,No,Homemaker,High,Cat_6,B
460215,Male,48,Yes,Entertainment,Low,Cat_6,D
462076,Male,75,Yes,Lawyer,Low,Cat_6,D
465756,Male,23,No,Healthcare,Low,Cat_4,D
463573,Male,29,No,Doctor,Low,Cat_6,D
463455,Male,46,No,Artist,Low,Cat_6,B
460841,Female,61,Yes,Marketing,Low,Cat_6,D
463959,Female,37,No,Artist,Low,Cat_6,B
461792,Female,23,No,Healthcare,Low,Cat_2,D
459118,Male,21,No,Healthcare,Low,Cat_6,D
462791,Female,33,No,Healthcare,Low,Cat_5,D
460852,Male,74,No,Executive,Low,Cat_7,D
463102,Male,41,No,Entertainment,Low,Cat_6,D
463302,Female,58,Yes,Engineer,High,Cat_6,B
462659,Male,25,Yes,Entertainment,Average,Cat_6,A
463408,Male,33,No,Marketing,Low,Cat_6,D
462071,Male,43,No,Doctor,Low,Cat_6,A
464806,Male,25,No,Executive,Low,Cat_4,D
463664,Female,26,No,Engineer,Low,Cat_6,A
467795,Male,22,No,Healthcare,Low,Cat_6,D
459141,Male,28,No,Artist,Average,Cat_6,D
465900,Female,36,Yes,Entertainment,Low,Cat_6,A
467265,Female,28,No,Healthcare,Low,Cat_4,C
464490,Male,85,Yes,Artist,High,Cat_6,A
461920,Male,30,Yes,Entertainment,Low,Cat_6,D
460411,Male,43,Yes,Healthcare,High,Cat_6,A
466491,Male,82,No,Executive,High,Cat_6,B
459062,Male,48,Yes,Executive,High,Cat_6,B
465248,Female,18,No,Healthcare,Low,Cat_2,D
463308,Male,53,Yes,Engineer,Low,Cat_3,A
463478,Male,50,Yes,Artist,Average,Cat_6,B
465396,Female,39,No,Engineer,Average,Cat_4,D
461954,Female,35,No,Engineer,Average,Cat_2,B
467287,Male,28,Yes,Entertainment,Low,Cat_4,D
463800,Female,33,Yes,Engineer,Low,Cat_6,A
459894,Female,35,Yes,Healthcare,Low,Cat_6,C
459778,Male,48,Yes,Entertainment,Average,Cat_6,B
464662,Female,50,Yes,Artist,High,Cat_4,C
460878,Male,47,No,Entertainment,Average,Cat_6,C
462187,Female,50,Yes,Artist,Low,Cat_6,C
462675,Male,56,Yes,Artist,Low,Cat_3,A
461908,Female,26,No,Healthcare,Low,Cat_6,D
461951,Male,21,No,Healthcare,Low,Cat_6,D
465352,Male,61,Yes,Entertainment,Average,Cat_6,C
464258,Female,88,No,Lawyer,High,Cat_6,B
464215,Male,72,No,Marketing,Low,Cat_6,D
467561,Male,61,Yes,Artist,Low,Cat_6,B
460322,Female,45,No,Engineer,Low,Cat_6,A
464665,Female,51,No,Engineer,Average,Cat_4,B
460670,Male,42,Yes,Artist,Low,Cat_3,B
461486,Male,59,No,Entertainment,Average,Cat_6,C
459526,Female,45,Yes,Healthcare,Low,Cat_6,A
465429,Female,68,Yes,Artist,Average,Cat_6,C
466492,Female,85,Yes,Lawyer,High,Cat_6,A
459489,Male,46,Yes,Doctor,Average,Cat_6,B
459681,Female,32,Yes,Artist,Average,Cat_6,B
462971,Female,70,Yes,Engineer,Low,Cat_6,C
461233,Male,37,Yes,Entertainment,Low,Cat_3,D
461221,Female,30,No,Marketing,Low,Cat_6,B
464090,Female,33,Yes,Engineer,Low,Cat_6,A
459863,Male,61,No,Healthcare,Low,Cat_6,A
459822,Female,37,Yes,Engineer,Low,Cat_4,D
462540,Male,32,Yes,Entertainment,Low,Cat_2,B
467411,Male,52,Yes,Artist,High,Cat_6,B
463997,Female,42,No,Entertainment,Average,Cat_6,B
464103,Male,47,Yes,Artist,Average,Cat_6,B
465751,Female,52,Yes,Artist,Low,Cat_6,C
459797,Male,66,Yes,Entertainment,Average,Cat_6,C
460798,Female,28,No,Engineer,Low,Cat_6,C
464572,Female,47,Yes,Marketing,Low,Cat_6,D
462352,Male,52,Yes,Entertainment,Average,Cat_6,B
460513,Male,27,No,Healthcare,Low,Cat_3,D
463228,Female,56,Yes,Artist,Average,Cat_6,B
464765,Female,53,No,Engineer,Average,Cat_4,A
463720,Female,45,Yes,Artist,Average,Cat_4,B
460799,Female,37,No,Homemaker,Low,Cat_1,D
460891,Female,36,No,Artist,Average,Cat_3,C
460311,Male,25,Yes,Entertainment,Low,Cat_1,D
466727,Female,45,Yes,Artist,Average,Cat_6,B
466157,Male,72,Yes,Homemaker,Low,Cat_7,A
465138,Male,35,Yes,Entertainment,Low,Cat_3,A
466361,Female,72,Yes,Lawyer,High,Cat_6,B
463154,Female,31,No,Artist,Low,Cat_6,D
462967,Male,47,No,Entertainment,Average,Cat_6,B
460908,Male,20,No,Healthcare,Low,Cat_6,D
467560,Female,73,Yes,Lawyer,Low,Cat_6,B
463404,Male,29,No,Doctor,High,Cat_3,B
463281,Male,25,No,Entertainment,Average,Cat_3,D
462466,Male,52,Yes,Executive,High,Cat_6,C
463744,Female,27,Yes,Artist,Low,Cat_6,C
464209,Male,52,Yes,Executive,Average,Cat_2,C
462528,Female,49,Yes,Artist,Low,Cat_6,C
459518,Male,60,No,Unemployed,Average,Cat_6,B
460061,Male,45,Yes,Marketing,Low,Cat_3,D
466188,Male,59,Yes,Artist,Low,Cat_4,B
467914,Female,18,No,Healthcare,Low,Cat_6,D
462758,Male,18,No,Healthcare,Low,Cat_6,D
465704,Male,55,No,Artist,Low,Cat_6,C
460397,Female,59,Yes,Entertainment,Low,Cat_6,A
466676,Male,22,No,Healthcare,Low,Cat_6,D
465024,Male,52,Yes,Executive,High,Cat_6,C
461630,Male,51,Yes,Artist,Average,Cat_6,C
465328,Male,35,No,Executive,High,Cat_6,A
461220,Female,26,No,Executive,Low,Cat_6,D
463935,Male,38,Yes,Entertainment,Average,Cat_6,C
460514,Male,43,Yes,Doctor,Low,Cat_3,A
466262,Male,41,Yes,Entertainment,Low,Cat_3,A
467094,Female,27,No,Homemaker,Low,Cat_4,D
459280,Male,60,Yes,Unemployed,Low,Cat_6,B
464581,Female,25,No,Doctor,Low,Cat_6,D
459624,Male,18,No,Healthcare,Low,Cat_4,D
460890,Male,47,Yes,Artist,Average,Cat_3,C
466415,Male,71,No,Marketing,Low,Cat_6,D
462392,Female,32,Yes,Entertainment,Low,Cat_6,A
459706,Male,60,Yes,Entertainment,Average,Cat_6,C
464429,Female,33,Yes,Healthcare,Low,Cat_6,B
467446,Female,37,Yes,Artist,Low,Cat_2,A
460528,Male,48,Yes,Homemaker,Low,Cat_3,C
464836,Female,33,No,Engineer,High,Cat_4,D
459212,Female,68,Yes,Artist,Average,Cat_6,C
462364,Male,51,No,Artist,Low,Cat_6,A
464549,Male,52,Yes,Executive,Low,Cat_6,C
464555,Male,31,Yes,Marketing,High,Cat_4,D
462027,Male,39,No,Engineer,Low,Cat_6,A
467110,Male,60,Yes,Lawyer,High,Cat_6,D
467123,Female,50,Yes,Executive,High,Cat_6,B
459599,Female,19,No,Healthcare,Low,Cat_1,D
467826,Male,18,No,Healthcare,Low,Cat_6,D
461837,Male,37,Yes,Artist,Low,Cat_6,C
467328,Female,50,Yes,Doctor,Average,Cat_6,B
467962,Female,20,No,Healthcare,Low,Cat_6,D
464025,Male,19,No,Healthcare,Low,Cat_6,D
460385,Male,31,Yes,Healthcare,Low,Cat_6,D
462551,Male,53,Yes,Doctor,Average,Cat_6,B
462047,Female,26,Yes,Artist,Average,Cat_6,B
459958,Male,37,Yes,Healthcare,Low,Cat_6,D
465690,Female,49,No,Healthcare,Average,Cat_4,B
459221,Male,70,No,Entertainment,Low,Cat_6,B
461059,Female,48,No,Lawyer,High,Cat_6,D
461227,Male,21,No,Healthcare,Low,Cat_6,D
466246,Male,19,No,Healthcare,Low,Cat_2,D
462619,Male,61,No,Unemployed,High,Cat_4,A
459561,Male,31,No,Healthcare,Low,Cat_4,A
467048,Female,65,Yes,Lawyer,High,Cat_6,B
467362,Male,73,No,Executive,Low,Cat_6,B
459846,Female,50,Yes,Artist,Average,Cat_6,B
460351,Male,70,Yes,Lawyer,Low,Cat_6,A
459515,Male,58,Yes,Engineer,Low,Cat_6,D
460499,Female,58,No,Marketing,High,Cat_3,D
460829,Male,18,Yes,Healthcare,Low,Cat_6,D
466559,Male,32,No,Healthcare,Low,Cat_6,D
467236,Female,40,Yes,Lawyer,Low,Cat_6,B
461816,Female,49,Yes,Marketing,Low,Cat_6,A
467409,Male,35,Yes,Artist,Low,Cat_6,A
466299,Female,40,Yes,Engineer,Low,Cat_2,B
464565,Male,30,Yes,Marketing,Low,Cat_6,D
465906,Female,35,Yes,Artist,Low,Cat_6,A
460950,Male,28,No,Doctor,Low,Cat_1,D
466654,Male,30,No,Marketing,Low,Cat_6,A
459649,Male,39,Yes,Healthcare,Average,Cat_6,D
461077,Male,39,Yes,Entertainment,Low,Cat_3,A
464642,Female,26,Yes,Engineer,High,Cat_4,D
463741,Male,36,Yes,Artist,High,Cat_6,C
460594,Female,26,Yes,Homemaker,Low,Cat_3,D
465253,Male,21,No,Healthcare,Low,Cat_7,D
459936,Female,45,Yes,Artist,Low,Cat_6,B
462998,Male,45,No,Entertainment,Average,Cat_6,B
464179,Female,63,Yes,Artist,Average,Cat_6,C
465655,Female,45,Yes,Artist,Low,Cat_6,A
462988,Female,27,Yes,Healthcare,High,Cat_6,D
463933,Male,47,No,Executive,Low,Cat_4,A
462111,Male,36,Yes,Artist,Average,Cat_6,C
462435,Male,49,Yes,Artist,Average,Cat_6,C
462747,Male,25,No,Doctor,Low,Cat_6,C
462279,Male,32,No,Healthcare,Low,Cat_6,D
463383,Male,41,No,Executive,High,Cat_4,A
459743,Female,50,Yes,Artist,Average,Cat_6,A
461762,Female,63,Yes,Artist,High,Cat_6,C
463071,Male,69,No,Executive,Low,Cat_6,D
464121,Female,62,Yes,Engineer,Low,Cat_6,B
465051,Male,63,Yes,Marketing,High,Cat_6,C
460140,Female,36,Yes,Artist,Low,Cat_6,B
466197,Female,31,No,Engineer,Low,Cat_4,C
460433,Female,45,No,Entertainment,Low,Cat_6,A
462953,Female,45,Yes,Artist,Average,Cat_6,B
462535,Male,26,No,Doctor,Low,Cat_6,D
462921,Male,49,No,Artist,Average,Cat_6,C
464735,Female,38,Yes,Marketing,Low,Cat_4,D
464455,Female,74,Yes,Lawyer,High,Cat_6,B
461675,Male,61,Yes,Lawyer,Low,Cat_6,C
464578,Female,26,Yes,Healthcare,Low,Cat_6,D
466304,Female,70,Yes,Lawyer,High,Cat_2,B
466850,Female,30,No,Doctor,Low,Cat_4,D
467041,Female,57,Yes,Artist,Average,Cat_6,C
464775,Female,35,No,Unemployed,Average,Cat_4,A
464858,Male,20,No,Healthcare,Low,Cat_4,D
462040,Male,19,No,Healthcare,Low,Cat_2,D
460800,Male,52,Yes,Artist,Low,Cat_3,B
459663,Male,31,Yes,Artist,Low,Cat_3,A
462081,Male,22,No,Marketing,Low,Cat_4,D
463047,Male,27,Yes,Homemaker,Low,Cat_6,D
464500,Female,39,Yes,Artist,Low,Cat_6,B
460756,Female,28,No,Homemaker,Low,Cat_6,D
462835,Male,59,No,Engineer,Average,Cat_6,B
463766,Female,57,Yes,Artist,Average,Cat_7,C
463874,Male,25,Yes,Healthcare,Low,Cat_3,D
463525,Female,40,No,Engineer,Low,Cat_6,A
465653,Female,53,Yes,Artist,Low,Cat_6,A
465905,Female,32,Yes,Artist,Low,Cat_6,A
465663,Female,70,Yes,Artist,Low,Cat_6,B
465225,Male,48,Yes,Engineer,Low,Cat_2,A
465001,Male,75,Yes,Lawyer,High,Cat_6,C
466905,Male,62,Yes,Artist,Low,Cat_6,B
465573,Male,41,No,Artist,Average,Cat_6,B
467008,Male,55,Yes,Artist,Average,Cat_6,C
466995,Female,35,Yes,Artist,Low,Cat_6,A
463397,Female,20,No,Healthcare,Low,Cat_4,D
466238,Male,20,No,Healthcare,Low,Cat_4,D
460531,Female,35,No,Unemployed,Low,Cat_6,C
462250,Female,56,Yes,Entertainment,Average,Cat_4,B
462611,Male,39,No,Executive,High,Cat_4,D
459098,Male,42,Yes,Entertainment,Low,Cat_6,D
465701,Male,35,Yes,Artist,Average,Cat_4,B
466242,Female,35,No,Engineer,Low,Cat_4,A
466308,Male,33,Yes,Healthcare,Low,Cat_6,C
464039,Male,42,Yes,Artist,Low,Cat_6,A
459972,Male,35,Yes,Artist,Low,Cat_6,A
461801,Female,27,No,Healthcare,Low,Cat_6,A
462716,Male,33,No,Entertainment,Low,Cat_4,D
467218,Female,32,Yes,Artist,Low,Cat_6,D
460387,Female,35,No,Entertainment,Low,Cat_6,D
466441,Male,22,No,Healthcare,Low,Cat_6,D
462057,Male,40,Yes,Artist,Average,Cat_3,C
466991,Male,51,Yes,Artist,Average,Cat_6,C
459453,Male,88,Yes,Lawyer,Low,Cat_6,B
461714,Male,82,Yes,Lawyer,High,Cat_6,A
463465,Male,43,Yes,Artist,Average,Cat_6,B
467940,Female,29,No,Marketing,Low,Cat_2,A
461970,Female,38,Yes,Artist,Low,Cat_6,B
459877,Male,37,Yes,Artist,Average,Cat_6,C
460784,Male,32,Yes,Healthcare,Low,Cat_7,D
460137,Male,26,Yes,Entertainment,Low,Cat_6,D
465201,Male,39,Yes,Entertainment,Average,Cat_3,A
465371,Female,43,Yes,Artist,Low,Cat_6,A
463929,Male,51,Yes,Doctor,Average,Cat_6,C
461998,Male,52,Yes,Artist,Average,Cat_6,C
460828,Male,51,No,Entertainment,Low,Cat_6,A
467523,Male,20,No,Healthcare,Low,Cat_4,D
461673,Male,33,No,Healthcare,Low,Cat_5,C
459788,Female,36,Yes,Entertainment,Low,Cat_3,A
462645,Female,39,No,Engineer,Average,Cat_4,D
462666,Male,48,Yes,Artist,Low,Cat_6,C
462587,Female,78,No,Lawyer,High,Cat_4,B
459583,Male,46,Yes,Artist,Low,Cat_6,A
467361,Female,26,No,Homemaker,Low,Cat_6,D
459493,Male,26,No,Healthcare,Low,Cat_6,A
464583,Female,37,Yes,Engineer,Low,Cat_6,A
462726,Female,75,Yes,Homemaker,High,Cat_6,B
466919,Male,19,No,Doctor,Low,Cat_3,D
467949,Male,22,No,Healthcare,Low,Cat_4,D
462406,Male,27,No,Engineer,Low,Cat_6,D
460434,Male,57,Yes,Artist,High,Cat_6,D
463729,Female,32,No,Artist,Low,Cat_1,B
466827,Male,37,No,Entertainment,Average,Cat_3,D
463641,Female,33,Yes,Marketing,Low,Cat_5,B
467294,Female,57,No,Engineer,Low,Cat_6,B
460875,Male,35,Yes,Entertainment,Low,Cat_3,A
459183,Female,26,Yes,Artist,Low,Cat_2,A
464541,Male,31,Yes,Doctor,Low,Cat_6,A
461249,Female,53,Yes,Artist,Low,Cat_7,D
462959,Female,56,Yes,Engineer,High,Cat_6,B
459922,Male,65,Yes,Lawyer,Low,Cat_4,D
467935,Male,23,No,Healthcare,Low,Cat_6,D
461382,Male,68,No,Executive,High,Cat_6,B
462521,Female,32,No,Homemaker,Low,Cat_6,D
463296,Female,21,No,Healthcare,Low,Cat_6,D
467003,Female,61,Yes,Artist,Low,Cat_6,C
459705,Male,25,Yes,Entertainment,Average,Cat_6,A
459984,Female,36,Yes,Entertainment,Average,Cat_6,B
466051,Male,25,No,Executive,Low,Cat_4,A
463583,Male,58,Yes,Artist,Average,Cat_6,C
466100,Male,66,Yes,Executive,Low,Cat_6,A
461427,Female,42,Yes,Artist,Low,Cat_6,A
464193,Female,36,Yes,Doctor,Low,Cat_6,B
467835,Male,58,No,Artist,Low,Cat_6,B
463000,Female,36,No,Engineer,Low,Cat_6,A
462457,Male,28,No,Healthcare,Low,Cat_6,C
460426,Male,45,No,Artist,Average,Cat_6,C
466024,Female,35,No,Entertainment,Low,Cat_3,A
467031,Male,59,Yes,Artist,Average,Cat_6,C
467440,Male,49,Yes,Entertainment,Low,Cat_6,A
464377,Female,51,Yes,Entertainment,Low,Cat_6,A
465870,Male,40,Yes,Artist,Low,Cat_6,A
460677,Female,49,No,Healthcare,Average,Cat_3,D
460095,Female,74,Yes,Lawyer,Low,Cat_6,C
463297,Male,27,Yes,Healthcare,Low,Cat_6,D
461790,Male,70,Yes,Artist,High,Cat_6,C
467410,Female,62,Yes,Lawyer,Low,Cat_6,C
465904,Male,37,Yes,Artist,Low,Cat_6,A
459393,Female,40,No,Healthcare,Low,Cat_3,D
465712,Male,47,Yes,Unemployed,Low,Cat_6,B
465771,Male,52,Yes,Entertainment,Average,Cat_6,B
462013,Female,57,Yes,Executive,Average,Cat_6,C
465620,Male,37,Yes,Artist,Low,Cat_6,C
459840,Male,60,Yes,Artist,Low,Cat_6,B
461460,Male,43,Yes,Executive,High,Cat_6,B
466317,Male,37,Yes,Entertainment,Low,Cat_6,B
461962,Male,59,Yes,Entertainment,Average,Cat_6,B
466071,Female,60,Yes,Artist,Low,Cat_4,B
460796,Male,69,No,Lawyer,Low,Cat_6,C
467012,Male,49,Yes,Executive,High,Cat_6,C
460357,Male,23,No,Healthcare,Low,Cat_6,D
460182,Female,43,Yes,Artist,Average,Cat_6,B
460491,Female,22,No,Healthcare,Low,Cat_3,D
466630,Male,29,No,Healthcare,Low,Cat_6,C
466331,Male,26,Yes,Marketing,Low,Cat_3,D
463912,Female,36,No,Artist,Average,Cat_4,B
461728,Female,55,Yes,Entertainment,Low,Cat_6,A
463278,Female,59,Yes,Engineer,Low,Cat_3,B
459413,Female,83,Yes,Artist,High,Cat_6,A
